twitter_id,twitter_username,mastodon_username,Twitter_TOXICITY,Twitter_SEVERE_TOXICITY,Twitter_IDENTITY_ATTACK,Twitter_INSULT,Twitter_PROFANITY,Twitter_THREAT,Mastodon_TOXICITY,Mastodon_SEVERE_TOXICITY,Mastodon_IDENTITY_ATTACK,Mastodon_INSULT,Mastodon_PROFANITY,Mastodon_THREAT
790500578,CalebdGM,https://thecanadian.social/@WaterlooEvents,0.05587833831557214,0.006160542752732261,0.019004261290026282,0.027999712773705086,0.03329367451408431,0.0151398910827931,0.07002939934212736,0.005271683480625649,0.011701391729359065,0.03858444503854372,0.03908757362635885,0.013967758169690349
28180275,openframeworks,https://fosstodon.org/@openFrameworks,0.05113094901770087,0.010252233498311477,0.012205787288365782,0.030676191443853456,0.04263590694207729,0.015848597490952215,0.0562938976374718,0.011191754321016437,0.01749721022154042,0.032024276167197406,0.04032926960409622,0.02498350489450842
158080115,LaCasaInvisible,https://culturaeinnovacion.social/@lacasainvisible/,0.08316965866924392,0.01845308451937834,0.02803045072529472,0.0662940523601167,0.0649112727699242,0.018536431065728737,0.051185962654026244,0.009762339561158429,0.015334732262921447,0.039625785646741386,0.04355721902288259,0.016089278230006547
20715956,PrincetonUPress,https://mstdn.party/@PrincetonUPress,0.06754057730143702,0.006921131927902217,0.026054805700847866,0.03940057768309345,0.04207924533875229,0.01874513896113128,0.06398709763684146,0.011372711417158649,0.024129496491640607,0.036808990607674674,0.04064393090112154,0.02596059135165184
928901002308280320,g3ndr0id,https://androiddev.social/@Gendroid,0.031237657882822158,0.0025567820050292557,0.006255581940617808,0.017683986980676046,0.0269066143453117,0.008244796427495888,0.07362770076875,0.00328183180625,0.004759427387499999,0.0562594348875,0.042286043125000006,0.00811499775
1009886503156273152,BotRhb,https://mastodonapp.uk/@botrhb,0.07316600919006,0.008797587154587715,0.013659996361843556,0.04032227068507429,0.05146379656735728,0.015983125456942717,0.057680661366545614,0.0034459815476129874,0.009448389413738413,0.03252841422711445,0.03474214115546311,0.01159352699448752
886442904,GliScarabocchi,https://livellosegreto.it/@maicolemirco/,0.09727872658116335,0.014413784793177634,0.01976566581911503,0.07182204787133145,0.07305746879840726,0.017909080466275356,0.059684475983240774,0.004818965579571983,0.010974268279861834,0.03551517703230393,0.038663351180604044,0.012309683184893661
4533675376,opreismetco,https://mastodon.nl/@opreismetco/109369114144610471,0.030082555788140723,0.006818550047874478,0.007384591309922861,0.019374236023417306,0.03244012570322031,0.009507749494124468,0.012950600741434929,0.004108910948565297,0.005141841834492229,0.010339558668841044,0.018437739172222224,0.00592948360406167
51954111,florianbrochard,https://mastodon.florianbrochard.fr/@florian,0.03989081225342606,0.0040806067449363406,0.006068743322614173,0.021876484113549713,0.0358459166847513,0.010090581618102896,0.023494402429074072,0.0013042726231375663,0.0026930964793730155,0.014444960124523808,0.018679559468386245,0.006850735252248677
1079889008,BE_bilingue,https://ecoevo.social/@hulshof,0.035828167560078346,0.007148060764220765,0.01476961823853946,0.022204533807884164,0.026311684318456433,0.017416820786626076,0.0464111029968418,0.010194869208836018,0.017970602425554715,0.02682203863886592,0.030686243554177036,0.026624059873097124
1657794571,HLBurdett,https://mstdn.science/@HLBurdett,0.028003884285175598,0.0026595187855492602,0.007524405539220939,0.01433725406151661,0.021665663979910564,0.01109698461133305,0.03958307888505339,0.004956806366114304,0.011720378060871697,0.02209478063915802,0.027288879579202816,0.01734855566842227
158080115,LaCasaInvisible,https://culturaeinnovacion.social/@LaCasaInvisible,0.08316965866924392,0.018453084522305173,0.02803045072529472,0.06629405235792157,0.0649112727699242,0.018536431065728737,0.051185962654026244,0.009762339561158429,0.015334732262921447,0.039625785646741386,0.04355721902288259,0.016089278230006547
130596773,gijn,https://journa.host/@GIJN,0.09269331782013215,0.025009178112285143,0.049013065406600546,0.0656820978632878,0.05745890042763293,0.04330596793820967,0.06293307742550337,0.014893679649890489,0.027579252815221948,0.04275161637920879,0.03835987585275957,0.03344830351713131
250339392,EvelyneJardin,https://mastodon.social/@evelynej,0.029188491403586238,0.002354717879965829,0.005602743583991137,0.024619108083125663,0.02062306542591879,0.007033197089878187,0.03565065880306871,0.00465341877836607,0.008223121692647205,0.03080113177768462,0.025579416132456807,0.011252135350469174
2865352137,WTIunibe,https://home.social/@WTI,0.051098478947370574,0.004303509423960475,0.017729449919557255,0.02900631888196723,0.02982210198249643,0.01283953037402759,0.054151673137810157,0.011413445282298519,0.02529707458000236,0.03877476165861017,0.029697972061765308,0.02839806636708972
